"id"	"o1"	"o2"	"o3"	"o4"	"o5"	"o6"	"o7"	"o8"	"o9"	"o10"	"o11"	"o12"	"o13"	"o14"	"o15"	"o16"	"o17"	"o18"	"o19"	"o20"	"o21"	"o22"	"o23"	"k1"	"k2"	"k3"	"k4"	"k5"	"k6"	"k7"	"k8"	"k10"	"k11"	"k12"	"k13"	"k14"	"k15"	"k16"	"k17"	"k18"	"k19"	"k20"	"k21"	"k22"	"k23"	"k24"	"k25"	"k26"	"k27"	"k28"	"k29"	"k30"	"leseferism-etatism"	"mat_econimic"	"mat_social"	"father_edu"	"mother_edu"	"year_at_uni"	"uni_programme"	"work_experience"	"hometown_size"	"birthdate"	"gender"	"age"	"eduprog4"	"eduprog3"
"142"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	0	0	1	1	0	0	1	1	1	NA	1	1	NA	NA	1	1	1	0	0	1	0	1	NA	NA	1	1	1	1	1	4	4	2	"high_school"	"high_school"	"BA_3"	"Math/CS"	NA	NA	NA	"male"	NA	"STEM"	"STEM"
"143"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"Agree"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Math/CS"	NA	NA	NA	NA	NA	"STEM"	"STEM"
"144"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	7	2	2	"vocational"	"PHD+"	"BA_3"	"Math/CS"	"No_experience"	NA	1991	"male"	24	"STEM"	"STEM"
"145"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	0	1	NA	1	NA	NA	0	1	NA	NA	1	1	NA	NA	1	1	NA	0	0	1	0	1	NA	NA	1	NA	1	1	NA	5	4	1	"PHD+"	"PHD+"	"BA_2"	"Math/CS"	"No_experience"	NA	1995	"male"	20	"STEM"	"STEM"
"146"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1	1	5	4	2	"high_school"	"high_school"	"BA_2"	"Math/CS"	"No_experience"	NA	1993	"male"	22	"STEM"	"STEM"
"147"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	0	1	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	3	3	4	"high_school"	"higher_edu"	"BA_2"	"Math/CS"	"Up_to_1_year"	NA	1993	"male"	22	"STEM"	"STEM"
"148"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	0	1	1	0	1	0	1	1	0	NA	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	4	3	3	"high_school"	"high_school"	"BA_2"	"Math/CS"	"No_experience"	NA	1993	"male"	22	"STEM"	"STEM"
"149"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"DontKnow"	1	0	NA	0	0	0	0	1	0	NA	0	1	NA	NA	NA	1	0	NA	0	1	1	NA	NA	NA	NA	NA	1	1	1	3	4	3	"higher_edu"	"high_school"	"BA_3"	"Math/CS"	"No_experience"	NA	1992	"male"	23	"STEM"	"STEM"
"151"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	0	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0	NA	0	NA	NA	NA	1	NA	1	1	NA	5	2	2	"higher_edu"	"higher_edu"	"BA_2"	"Sociology"	"No_experience"	NA	1993	"male"	22	"SSH"	"SSHA"
"152"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	0	1	0	1	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	4	NA	NA	"vocational"	"high_school"	"BA_2"	"Sociology"	"No_experience"	NA	1995	"female"	20	"SSH"	"SSHA"
"153"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	4	3	3	"PHD+"	"high_school"	"BA_2"	"Sociology"	"Up_to_1_year"	NA	1993	"female"	22	"SSH"	"SSHA"
"154"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	5	3	2	"higher_edu"	"higher_edu"	"BA_2"	"Sociology"	"No_experience"	NA	1993	"female"	22	"SSH"	"SSHA"
"155"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	1	1	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	3	4	3	"high_school"	"high_school"	"BA_3"	"Religion_Studies"	"1_year+"	NA	1992	"male"	23	"SSH"	"SSHA"
"156"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Disagree"	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	8	2	1	"higher_edu"	"high_school"	"BA_2"	"Sociology"	"No_experience"	NA	1993	"male"	22	"SSH"	"SSHA"
"157"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	6	2	2	"higher_edu"	"higher_edu"	"BA_2"	"Sociology"	"No_experience"	NA	1994	"male"	21	"SSH"	"SSHA"
"158"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	NA	1	NA	1	0	1	NA	1	0	0	0	1	NA	NA	1	1	1	0	1	1	0	1	1	0	1	NA	1	1	1	NA	4	2	"higher_edu"	"higher_edu"	"BA_2"	"PR"	"Up_to_1_year"	">100k"	1993	"male"	22	"SSH"	"SSHA"
"159"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	1	0	1	1	NA	1	1	NA	NA	1	0	NA	NA	NA	NA	1	1	0	NA	0	0	NA	1	NA	NA	NA	NA	0	NA	5	NA	NA	"PHD+"	"high_school"	"BA_2"	"PR"	"Up_to_1_year"	">100k"	1993	"female"	22	"SSH"	"SSHA"
"160"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	0	0	0	NA	1	0	0	0	NA	0	NA	NA	NA	1	NA	1	0	1	1	0	NA	NA	NA	1	0	0	1	NA	5	3	3	"higher_edu"	"high_school"	"BA_2"	"PR"	"1_year+"	"5k-20k"	1994	"female"	21	"SSH"	"SSHA"
"161"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	"PHD+"	"PHD+"	"BA_2"	"PR"	"1_year+"	">100k"	1993	"male"	22	"SSH"	"SSHA"
"162"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	1	1	0	0	0	0	1	0	0	NA	0	1	NA	1	1	1	1	0	0	1	NA	1	0	NA	1	1	1	1	1	7	3	3	"high_school"	"higher_edu"	"BA_3"	"PR"	"1_year+"	"5k-20k"	1993	"female"	22	"SSH"	"SSHA"
"163"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Disagree"	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	0	4	3	3	"high_school"	"higher_edu"	"BA_2"	"PR"	"1_year+"	">100k"	1994	"female"	21	"SSH"	"SSHA"
"164"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	0	0	NA	1	1	0	0	1	0	1	0	1	NA	0	1	1	NA	1	1	1	0	1	1	1	0	1	NA	1	NA	6	NA	NA	"higher_edu"	"higher_edu"	"BA_3"	"PR"	"Up_to_1_year"	">100k"	1990	"male"	25	"SSH"	"SSHA"
"165"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	1	1	0	NA	0	1	NA	0	NA	NA	1	NA	NA	NA	0	1	NA	1	0	1	1	NA	NA	NA	1	1	NA	1	1	7	3	4	"high_school"	"high_school"	"BA_2"	"PR"	"No_experience"	"<1k"	1993	"female"	22	"SSH"	"SSHA"
"166"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	0	0	1	0	0	0	1	1	0	NA	0	NA	0	1	1	1	NA	0	NA	1	0	NA	1	NA	NA	0	NA	NA	NA	5	3	3	"higher_edu"	"high_school"	"BA_2"	"PR"	"Up_to_1_year"	">100k"	1993	"female"	22	"SSH"	"SSHA"
"167"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	3	3	3	"higher_edu"	"higher_edu"	"BA_2"	"PR"	"Up_to_1_year"	">100k"	1994	"female"	21	"SSH"	"SSHA"
"168"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	3	3	2	"high_school"	"high_school"	"BA_3"	"PR"	"Up_to_1_year"	">100k"	1993	"female"	22	"SSH"	"SSHA"
"169"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	3	3	3	"higher_edu"	"high_school"	"BA_2"	"PR"	"No_experience"	"5k-20k"	1994	"male"	21	"SSH"	"SSHA"
"170"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	1	1	1	0	0	0	0	1	1	0	1	NA	NA	NA	1	1	1	NA	0	1	0	1	1	NA	NA	0	1	1	1	6	NA	NA	"high_school"	"vocational"	"BA_2"	"PR"	"Up_to_1_year"	">100k"	1992	"female"	23	"SSH"	"SSHA"
"171"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	5	NA	NA	"high_school"	"vocational"	"BA_2"	"PR"	"No_experience"	">100k"	1993	"male"	22	"SSH"	"SSHA"
"172"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	0	0	0	0	0	0	0	1	0	0	1	1	NA	NA	1	1	1	0	0	1	0	NA	0	NA	1	1	NA	1	1	3	3	3	"higher_edu"	"higher_edu"	"BA_2"	"PR"	"Up_to_1_year"	">100k"	1994	"female"	21	"SSH"	"SSHA"
"173"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	1	0	1	1	0	1	1	1	0	0	1	1	NA	NA	1	NA	1	0	1	1	0	1	0	NA	0	NA	NA	1	1	4	4	2	"higher_edu"	"high_school"	"BA_2"	"PR"	"1_year+"	">100k"	1992	"female"	23	"SSH"	"SSHA"
"174"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	1	0	1	0	0	0	0	1	NA	NA	1	NA	NA	NA	1	1	1	0	0	1	0	1	1	NA	1	NA	0	1	1	3	3	3	"PHD+"	"high_school"	"BA_2"	"PR"	"1_year+"	">100k"	1993	"male"	22	"SSH"	"SSHA"
"175"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Agree"	0	1	1	0	0	1	0	1	NA	NA	1	NA	NA	NA	1	1	NA	0	0	1	0	1	NA	0	1	0	NA	1	1	2	4	2	"high_school"	"higher_edu"	"BA_2"	"PR"	"Up_to_1_year"	"20k-100k"	1993	"female"	22	"SSH"	"SSHA"
"176"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	NA	1	1	5	3	2	"PHD+"	"high_school"	"BA_2"	"PR"	"Up_to_1_year"	">100k"	1993	"female"	22	"SSH"	"SSHA"
"177"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Agree"	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	5	2	2	"vocational"	"high_school"	"BA_2"	"PR"	"No_experience"	"5k-20k"	1994	"female"	21	"SSH"	"SSHA"
"178"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	1	1	1	0	NA	1	1	1	0	0	NA	NA	0	NA	1	1	1	1	1	1	0	1	0	NA	NA	NA	NA	NA	NA	3	3	3	"higher_edu"	"high_school"	"BA_2"	"PR"	"No_experience"	"<1k-5k"	1993	"female"	22	"SSH"	"SSHA"
"179"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	1	1	0	1	0	1	1	0	0	1	NA	NA	NA	1	1	1	1	0	1	0	1	0	0	1	0	0	1	1	3	2	2	"vocational"	"high_school"	"BA_2"	"PR"	"1_year+"	">100k"	1993	"male"	22	"SSH"	"SSHA"
"180"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	1	NA	0	NA	1	1	NA	NA	1	1	0	NA	1	1	1	1	0	1	1	0	NA	NA	0	1	1	NA	1	1	4	3	3	"vocational"	"higher_edu"	"BA_2"	"PR"	"1_year+"	"<1k-5k"	1994	"female"	21	"SSH"	"SSHA"
"181"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	0	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	5	NA	NA	"higher_edu"	"higher_edu"	"BA_3"	"Demography"	"Up_to_1_year"	"<1k-5k"	1993	"male"	22	"SSH"	"SSHA"
"182"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	5	3	3	"vocational"	"high_school"	"BA_2"	"Sociology"	"Up_to_1_year"	">100k"	1990	"female"	25	"SSH"	"SSHA"
"183"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	0	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	6	NA	NA	"higher_edu"	"higher_edu"	"BA_3"	"Sociology"	"Up_to_1_year"	">100k"	1991	"female"	24	"SSH"	"SSHA"
"184"	"Agree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	1	0	1	0	0	0	0	1	0	1	0	0	1	1	NA	1	1	0	0	1	0	1	0	1	1	0	1	1	1	NA	NA	NA	"higher_edu"	"higher_edu"	"BA_3"	"Sociology"	"1_year+"	">100k"	1992	"female"	23	"SSH"	"SSHA"
"185"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	1	0	NA	0	1	0	0	0	1	NA	1	0	NA	NA	NA	0	1	0	NA	NA	1	1	1	NA	1	NA	NA	NA	0	5	3	3	"primary"	"vocational"	"BA_2"	"Sociology"	"1_year+"	">100k"	NA	"female"	NA	"SSH"	"SSHA"
"186"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	NA	3	NA	NA	"PHD+"	"higher_edu"	"BA_3"	"Sociology"	"1_year+"	">100k"	1990	"male"	25	"SSH"	"SSHA"
"187"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	4	3	2	"high_school"	"high_school"	"BA_3"	"Sociology"	"1_year+"	">100k"	1991	"male"	24	"SSH"	"SSHA"
"188"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"DontKnow"	0	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	7	NA	NA	"higher_edu"	"higher_edu"	"MA_1"	"Sociology"	"1_year+"	">100k"	1990	"female"	25	"SSH"	"SSHA"
"189"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	0	0	1	0	1	0	0	0	0	0	1	0	NA	NA	1	1	1	1	0	1	0	1	1	NA	1	0	NA	1	1	0	4	3	"high_school"	"high_school"	"BA_3"	"Sociology"	"No_experience"	"<1k"	1992	"female"	23	"SSH"	"SSHA"
